,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
0,Maruti,Swift,ZDI BSIV,2017,"81,000 kms",Diesel,First Owner,chennai,6.25 Lakh*
1,Hyundai,EON,Era Plus Option,2016,"41,671 kms",Petrol,First Owner,chennai,3.33 Lakh*
2,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2018,"40,000 kms",Petrol,First Owner,chennai,8.9 Lakh*
3,Honda,Mobilio,S i VTEC,2015,"24,500 kms",Petrol,First Owner,chennai,6.75 Lakh*
4,Nissan,Micra,XL,2017,"84,000 kms",Petrol,First Owner,chennai,4.15 Lakh*
5,Maruti,Baleno,Delta 1.2,2018,"13,980 kms",Petrol,First Owner,chennai,6.5 Lakh*
6,Skoda,Kodiaq,2.0 TDI Style,2018,"60,000 kms",Diesel,First Owner,chennai,28.9 Lakh*
7,Jaguar,XJ,3.0L,2011,"65,000 kms",Diesel,First Owner,chennai,25 Lakh*
8,Maruti,Ciaz,Sigma Diesel,2017,"46,000 kms",Diesel,First Owner,chennai,8.25 Lakh*
9,Maruti,Gypsy,W410 4X4,2008,"10,000 kms",Petrol,First Owner,chennai,4.5 Lakh*
10,Maruti,Ciaz,ZDi,2017,"89,568 kms",Diesel,First Owner,chennai,7.5 Lakh*
11,Toyota,Corolla,Altis G,2011,"69,775 kms",Petrol,Second Owner,chennai,4.8 Lakh*
12,Toyota,Platinum,Etios 1.4 GD,2019,"51,000 kms",Diesel,First Owner,chennai,7.55 Lakh*
13,Toyota,Innova,2.5 V Diesel 8-seater,2010,"1,70,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
14,Honda,Brio,V MT,2013,"55,900 kms",Petrol,First Owner,chennai,3.9 Lakh*
15,Hyundai,Santro,Xing GL,2008,"70,000 kms",Petrol,First Owner,chennai,1.95 Lakh*
16,Hyundai,i10,Sportz,2013,"43,000 kms",Petrol,First Owner,chennai,3.75 Lakh*
17,Maruti,Vitara,Brezza VDi,2017,"83,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
18,Maruti,Alto,K10 2010-2014 VXI,2013,"32,500 kms",Petrol,First Owner,chennai,3.5 Lakh*
19,Maruti,Omni,8 Seater BSIV,2013,"68,000 kms",Petrol,First Owner,chennai,2.5 Lakh*
20,Hyundai,Grand,i10 AT Asta,2016,"42,856 kms",Petrol,First Owner,chennai,5.2 Lakh*
21,Toyota,Innova,2.5 V Diesel 8-seater,2008,"2,30,000 kms",Diesel,Second Owner,chennai,6 Lakh*
22,Ford,Aspire,1.5 TDCi Titanium,2017,"34,950 kms",Diesel,First Owner,chennai,6.3 Lakh*
23,Maruti,Swift,VXI Glory Limited Edition,2015,"1,10,000 kms",Petrol,First Owner,chennai,4.77 Lakh*
24,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2019,"12,000 kms",Diesel,First Owner,chennai,25 Lakh*
25,Hyundai,Verna,CRDi 1.6 SX Option,2019,"35,000 kms",Diesel,First Owner,chennai,12.9 Lakh*
26,Honda,BRV,i-VTEC VX MT,2016,"7,000 kms",Petrol,First Owner,chennai,7.5 Lakh*
27,Hyundai,Grand,i10 1.2 Kappa Asta,2013,"53,515 kms",Petrol,First Owner,chennai,3.75 Lakh*
28,Hyundai,Santro,L2,1999,"80,000 kms",Petrol,Third Owner,chennai,"55,000*"
29,Chevrolet,Aveo,U-VA 1.2 LS,2007,"90,000 kms",Petrol,Third Owner,chennai,1.8 Lakh*
30,Maruti,Eeco,7 Seater Standard BSIV,2012,"70,000 kms",Petrol,First Owner,chennai,2.1 Lakh*
31,Porsche,Macan,S Diesel,2016,"80,000 kms",Diesel,Second Owner,chennai,50 Lakh*
32,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"18,000 kms",Diesel,First Owner,chennai,27 Lakh*
33,Ford,Fiesta,1.4 Duratorq EXI,2014,"1,18,054 kms",Diesel,Second Owner,chennai,2.8 Lakh*
34,Ford,Figo,Diesel ZXI,2013,"72,000 kms",Diesel,First Owner,chennai,3.2 Lakh*
35,Audi,Q5,2.0 TDI,2012,"75,001 kms",Diesel,Second Owner,chennai,13.5 Lakh*
36,Hyundai,Verna,1.6 SX CRDI (O) AT,2012,"1,29,000 kms",Diesel,Second Owner,chennai,4.25 Lakh*
37,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2016,"74,000 kms",Diesel,First Owner,chennai,13.9 Lakh*
38,Hyundai,Grand,i10 1.2 Kappa Magna BSIV,2018,"22,000 kms",Petrol,First Owner,chennai,5.4 Lakh*
39,Hyundai,Grand,i10 1.2 Kappa Magna BSIV,2018,"22,000 kms",Petrol,First Owner,chennai,5.4 Lakh*
40,Hyundai,Grand,i10 AT Asta,2016,"25,000 kms",Petrol,First Owner,chennai,5 Lakh*
41,Maruti,Swift,VDI,2012,"1,14,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
42,Maruti,Ritz,VXI,2010,"15,000 kms",Petrol,First Owner,chennai,2.9 Lakh*
43,Maruti,Alto,K10 2010-2014 VXI,2011,"38,000 kms",Petrol,First Owner,chennai,2.65 Lakh*
44,Toyota,Camry,2.5 Hybrid,2015,"80,000 kms",Petrol,Second Owner,chennai,14.5 Lakh*
45,Maruti,Alto,LXi,2008,"73,953 kms",Petrol,First Owner,chennai,1.7 Lakh*
46,Hyundai,i10,Sportz,2014,"83,000 kms",Petrol,First Owner,chennai,3.75 Lakh*
47,Hyundai,Grand,i10 AT Asta,2015,"59,000 kms",Petrol,First Owner,chennai,4.5 Lakh*
48,Volkswagen,Ameo,1.5 TDI Highline Plus,2016,"61,600 kms",Diesel,First Owner,chennai,5.8 Lakh*
49,Honda,City,2017-2020 GXi,2008,"1,00,000 kms",Petrol,Second Owner,chennai,2.9 Lakh*
50,Hyundai,Xcent,1.1 CRDi SX Option,2014,"55,000 kms",Diesel,First Owner,chennai,5.5 Lakh*
51,Hyundai,i10,Magna 1.2 iTech SE,2011,"79,000 kms",Petrol,Second Owner,chennai,2.9 Lakh*
52,Maruti,Ciaz,Alpha BSIV,2019,"12,800 kms",Petrol,First Owner,chennai,8.75 Lakh*
53,Ford,Classic,1.4 Duratorq CLXI,2013,"1,50,000 kms",Diesel,First Owner,chennai,3 Lakh*
54,Hyundai,Xcent,1.2 VTVT SX,2018,"15,000 kms",Petrol,First Owner,chennai,6.2 Lakh*
55,Honda,Jazz,1.2 VX i VTEC,2017,"7,000 kms",Petrol,Second Owner,chennai,7.2 Lakh*
56,Renault,Duster,85PS Diesel RxL,2016,"65,639 kms",Diesel,Second Owner,chennai,5.9 Lakh*
57,Hyundai,Santro,Xing XO,2005,"60,000 kms",Petrol,Third Owner,chennai,1.5 Lakh*
58,Hyundai,i10,Magna,2010,"1,00,000 kms",Petrol,First Owner,chennai,2.25 Lakh*
59,Hyundai,Xcent,1.1 CRDi SX Option,2015,"52,000 kms",Diesel,Second Owner,chennai,4.5 Lakh*
60,Chevrolet,Beat,LT,2011,"33,000 kms",Petrol,Second Owner,chennai,2.8 Lakh*
61,Maruti,Swift,ZXI,2019,"23,224 kms",Petrol,First Owner,chennai,7 Lakh*
62,Maruti,Swift,VDI,2012,"73,149 kms",Diesel,First Owner,chennai,4.65 Lakh*
63,Volkswagen,Polo,2015-2019 1.5 TDI Highline,2014,"56,000 kms",Diesel,First Owner,chennai,5.4 Lakh*
64,Maruti,Zen,LX,1997,"40,000 kms",Petrol,First Owner,chennai,1.25 Lakh*
65,Maruti,Alto,LXi,2006,"80,000 kms",Petrol,Second Owner,chennai,1.45 Lakh*
66,Ford,EcoSport,1.5 Petrol Titanium BSIV,2019,"22,404 kms",Petrol,First Owner,chennai,8.7 Lakh*
67,Chevrolet,Beat,LS,2013,"1,20,000 kms",Petrol,Second Owner,chennai,2.5 Lakh*
68,Maruti,Swift,VXI,2015,"41,892 kms",Petrol,First Owner,chennai,5.3 Lakh*
69,Maruti,Swift,Dzire Tour 2012-2018 LDI,2016,"1,35,000 kms",Diesel,First Owner,chennai,5.5 Lakh*
70,Honda,WR-V,i-VTEC VX,2017,"32,000 kms",Petrol,Second Owner,chennai,7.4 Lakh*
71,Hyundai,Grand,i10 AT Asta,2016,"43,000 kms",Petrol,First Owner,chennai,5.2 Lakh*
72,Land,Rover,Discovery Sport TD4 HSE 7S,2016,"45,000 kms",Diesel,First Owner,chennai,36 Lakh*
73,Tata,Indica,DLX,2007,"35,000 kms",Diesel,First Owner,chennai,1.25 Lakh*
74,Maruti,Baleno,Delta 1.2,2015,"30,000 kms",Petrol,First Owner,chennai,5.64 Lakh*
75,Maruti,Swift,Dzire VDI,2013,"78,000 kms",Diesel,First Owner,chennai,5.25 Lakh*
76,Maruti,Baleno,Sigma,2016,"41,383 kms",Petrol,First Owner,chennai,5.25 Lakh*
77,Toyota,Innova,2.5 V Diesel 8-seater,2011,"1,02,000 kms",Diesel,Second Owner,chennai,8.9 Lakh*
78,Toyota,Innova,Crysta 2016-2020 2.4 VX MT,2017,"39,000 kms",Diesel,First Owner,chennai,19.25 Lakh*
79,Hyundai,i10,Sportz,2015,"54,000 kms",Petrol,First Owner,chennai,3.9 Lakh*
80,Honda,City,1.5 V MT,2011,"1,08,733 kms",Petrol,First Owner,chennai,4 Lakh*
81,Volkswagen,Vento,Diesel Highline,2012,"1,29,000 kms",Diesel,Second Owner,chennai,4.35 Lakh*
82,Maruti,800,DX 5 Speed,2000,"70,000 kms",Petrol,Third Owner,chennai,"94,000*"
83,Hyundai,i20,2012-2014 Asta 1.4 AT,2012,"80,000 kms",Petrol,Second Owner,chennai,3.5 Lakh*
84,Maruti,Vitara,Brezza ZDi Plus Dual Tone,2019,"14,000 kms",Diesel,First Owner,chennai,11.5 Lakh*
85,Hyundai,Grand,i10 AT Sportz,2014,"40,169 kms",Petrol,First Owner,chennai,4.5 Lakh*
86,Toyota,Innova,Crysta 2016-2020 2.4 VX MT 8S BSIV,2017,"1,50,000 kms",Diesel,First Owner,chennai,16.65 Lakh*
87,Mercedes-Benz,GLE,Class 350d,2016,"25,000 kms",Diesel,Second Owner,chennai,43.5 Lakh*
88,Ford,EcoSport,1.5 TDCi Titanium BSIV,2015,"1,28,000 kms",Diesel,First Owner,chennai,5.5 Lakh*
89,Ford,EcoSport,1.5 Petrol Titanium Plus AT BSIV,2018,"24,000 kms",Petrol,First Owner,chennai,9.45 Lakh*
90,Hyundai,i20,1.4 CRDi Asta,2016,"64,112 kms",Diesel,First Owner,chennai,6.5 Lakh*
91,Maruti,Alto,K10 LXI,2016,"53,000 kms",Petrol,First Owner,chennai,3 Lakh*
92,Ford,EcoSport,Titanium Diesel,2020,"10,400 kms",Diesel,First Owner,chennai,9.8 Lakh*
93,Hyundai,i20,Sportz Plus BSIV,2018,"26,000 kms",Petrol,First Owner,chennai,6.9 Lakh*
94,Hyundai,Grand,i10 Magna,2014,"40,000 kms",Petrol,First Owner,chennai,3.9 Lakh*
95,Hyundai,Grand,i10 CRDi Magna,2014,"49,000 kms",Diesel,First Owner,chennai,4.3 Lakh*
96,Maruti,Wagon,R VXI,2017,"24,147 kms",Petrol,First Owner,chennai,4.3 Lakh*
97,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2013,"120,000 kms",Diesel,Second Owner,chennai,9.5 Lakh*
98,Hyundai,i20,2012-2014 Asta 1.4 AT,2012,"80,000 kms",Petrol,Second Owner,chennai,3.5 Lakh*
99,Maruti,Omni,5 Seater BSIV,2001,"37,539 kms",Petrol,Third Owner,chennai,"85,000*"
100,Maruti,Vitara,Brezza ZDi Plus Dual Tone,2019,"14,000 kms",Diesel,First Owner,chennai,11.5 Lakh*
101,Hyundai,Grand,i10 AT Sportz,2014,"40,169 kms",Petrol,First Owner,chennai,4.5 Lakh*
102,Toyota,Innova,Crysta 2016-2020 2.4 VX MT 8S BSIV,2017,"1,50,000 kms",Diesel,First Owner,chennai,16.65 Lakh*
103,Ford,EcoSport,Signature Edition Diesel BSIV,2018,"31,000 kms",Diesel,First Owner,chennai,9.95 Lakh*
104,Mercedes-Benz,GLE,Class 350d,2016,"25,000 kms",Diesel,Second Owner,chennai,43.5 Lakh*
105,Ford,EcoSport,1.5 TDCi Titanium BSIV,2015,"1,28,000 kms",Diesel,First Owner,chennai,5.5 Lakh*
106,Ford,EcoSport,1.5 Petrol Titanium Plus AT BSIV,2018,"24,000 kms",Petrol,First Owner,chennai,9.45 Lakh*
107,Hyundai,i20,1.4 CRDi Asta,2016,"64,112 kms",Diesel,First Owner,chennai,6.5 Lakh*
108,Maruti,Alto,K10 LXI,2016,"53,000 kms",Petrol,First Owner,chennai,3 Lakh*
109,Maruti,Swift,LDI,2010,"67,576 kms",Diesel,First Owner,chennai,3.25 Lakh*
110,Ford,EcoSport,Titanium Diesel,2020,"10,400 kms",Diesel,First Owner,chennai,9.8 Lakh*
111,Hyundai,i20,Sportz Plus BSIV,2018,"26,000 kms",Petrol,First Owner,chennai,6.9 Lakh*
112,Hyundai,Grand,i10 Magna,2014,"40,000 kms",Petrol,First Owner,chennai,3.9 Lakh*
113,Hyundai,Grand,i10 CRDi Magna,2014,"49,000 kms",Diesel,First Owner,chennai,4.3 Lakh*
114,Maruti,Ertiga,VDI,2012,"1,15,000 kms",Diesel,First Owner,chennai,5.65 Lakh*
115,Maruti,Wagon,R VXI,2017,"24,147 kms",Petrol,First Owner,chennai,4.3 Lakh*
116,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2013,"120,000 kms",Diesel,Second Owner,chennai,9.5 Lakh*
117,Hyundai,Accent,GLE,2008,"40,000 kms",Petrol,Second Owner,chennai,1.5 Lakh*
118,Mahindra,TUV,300 T10 Dual Tone,2018,"35,000 kms",Diesel,First Owner,chennai,9.65 Lakh*
119,Ford,Fiesta,1.4 Duratec ZXI,2007,"52,065 kms",Petrol,Second Owner,chennai,1.7 Lakh*
120,Hyundai,Grand,i10 Magna AT,2016,"49,000 kms",Petrol,First Owner,chennai,4.9 Lakh*
121,Hyundai,Creta,1.6 CRDi SX Plus,2017,"66,000 kms",Diesel,First Owner,chennai,11.5 Lakh*
122,Hyundai,Creta,1.6 CRDi SX Plus,2017,"66,000 kms",Diesel,First Owner,chennai,11.45 Lakh*
123,Maruti,Swift,VVT ZXI,2018,"44,000 kms",Petrol,First Owner,chennai,6 Lakh*
124,Hyundai,i10,Sportz 1.2,2009,"75,375 kms",Petrol,Second Owner,chennai,2.25 Lakh*
125,Nissan,Sunny,XV D Premium Safety,2016,"42,250 kms",Diesel,First Owner,chennai,6.5 Lakh*
126,Skoda,Octavia,Elegance 2.0 TDI AT,2014,"50,000 kms",Diesel,First Owner,chennai,14.5 Lakh*
127,Renault,Lodgy,85PS RxZ,2015,"90,000 kms",Diesel,Second Owner,chennai,6.15 Lakh*
128,Honda,City,i DTEC VX,2014,"45,000 kms",Diesel,Second Owner,chennai,7.6 Lakh*
129,Toyota,Platinum,Etios 1.5 V,2018,"61,328 kms",Petrol,First Owner,chennai,6.2 Lakh*
130,Tata,Zest,Revotron 1.2 XT,2017,"50,000 kms",Petrol,First Owner,chennai,4.25 Lakh*
131,Maruti,Esteem,Vxi - BSIII,1995,"80,000 kms",Petrol,Second Owner,chennai,1 Lakh*
132,Maruti,Swift,ZXI,2017,"44,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
133,Volkswagen,Polo,GT TSI,2016,"57,370 kms",Petrol,Second Owner,chennai,6.25 Lakh*
134,Maruti,Swift,VXI Optional,2015,"41,911 kms",Petrol,First Owner,chennai,5.3 Lakh*
135,Volkswagen,Vento,1.5 TDI Highline,2014,"1,30,654 kms",Diesel,First Owner,chennai,4.65 Lakh*
136,Maruti,Swift,Dzire VXi AT,2016,"32,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
137,Ford,EcoSport,1.5 Ti VCT AT Titanium BSIV,2017,"73,000 kms",Petrol,First Owner,chennai,6.75 Lakh*
138,Hyundai,Getz,GLS ABS,2006,"1,20,000 kms",Petrol,Second Owner,chennai,1.35 Lakh*
139,Maruti,Celerio,ZXI AMT Optional,2019,"22,000 kms",Petrol,First Owner,chennai,5.25 Lakh*
140,Mahindra,XUV500,W11 Option BSIV,2019,"31,800 kms",Diesel,First Owner,chennai,17.9 Lakh*
141,Honda,City,i DTec V,2016,"56,000 kms",Diesel,First Owner,chennai,7.85 Lakh*
142,Mahindra,Quanto,C8,2012,"47,000 kms",Diesel,First Owner,chennai,4.3 Lakh*
143,Honda,Jazz,1.5 VX i DTEC,2015,"57,002 kms",Diesel,Second Owner,chennai,5.5 Lakh*
144,Maruti,Alto,K10 2010-2014 VXI,2011,"42,000 kms",Petrol,Second Owner,chennai,2.25 Lakh*
145,Maruti,Alto,K10 LXI,2012,"44,423 kms",Petrol,First Owner,chennai,2.25 Lakh*
146,Maruti,A,Star AT VXI,2011,"66,624 kms",Petrol,Second Owner,chennai,2.3 Lakh*
147,Maruti,Celerio,ZDi,2016,"92,813 kms",Diesel,First Owner,chennai,3.6 Lakh*
148,Maruti,Swift,1.3 LXI,2005,"50,000 kms",Petrol,Second Owner,chennai,1.8 Lakh*
149,Mahindra,TUV,300 T8,2016,"47,000 kms",Diesel,First Owner,chennai,7.85 Lakh*
150,Hyundai,Xcent,2016-2017 VTVT Plus ABS,2014,"2,400 kms",Petrol,First Owner,chennai,4.65 Lakh*
151,Hyundai,Grand,i10 CRDi Magna,2016,"38,000 kms",Diesel,First Owner,chennai,5.25 Lakh*
152,Toyota,Etios,G,2011,"57,000 kms",Petrol,First Owner,chennai,4.3 Lakh*
153,Volkswagen,Vento,Diesel Highline,2012,"49,000 kms",Diesel,First Owner,chennai,5.65 Lakh*
154,Hyundai,EON,Era Plus,2013,"49,000 kms",Petrol,Second Owner,chennai,2.7 Lakh*
155,Mahindra,TUV,300 T8 AMT,2018,"51,000 kms",Diesel,First Owner,chennai,9.5 Lakh*
156,Toyota,Corolla,Altis 1.8 VL AT,2010,"1,00,000 kms",Petrol,First Owner,chennai,4.6 Lakh*
157,Hyundai,i20,Magna 1.4 CRDi,2011,"53,595 kms",Diesel,First Owner,chennai,3.6 Lakh*
158,Hyundai,Verna,VTVT 1.6 SX,2018,"35,000 kms",Petrol,First Owner,chennai,8.75 Lakh*
159,Hyundai,Santro,GLS II - Euro II,2000,"56,000 kms",Petrol,Third Owner,chennai,"99,000*"
160,Mahindra,TUV,300 T8 AMT,2016,"66,000 kms",Diesel,First Owner,chennai,7.95 Lakh*
161,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"63,523 kms",Diesel,First Owner,chennai,18.3 Lakh*
162,Maruti,Celerio,X AMT VXI BSIV,2018,"22,418 kms",Petrol,First Owner,chennai,4.75 Lakh*
163,Hyundai,Verna,Transform CRDi VGT ABS,2011,"76,000 kms",Diesel,First Owner,chennai,3.6 Lakh*
164,Hyundai,i20,1.4 CRDi Magna,2011,"53,595 kms",Diesel,First Owner,chennai,3.6 Lakh*
165,Honda,Amaze,S i-Vtech,2015,"70,000 kms",Petrol,First Owner,chennai,4.35 Lakh*
166,Mahindra,XUV500,AT W6 1.99 mHawk,2016,"60,000 kms",Diesel,Second Owner,chennai,9.79 Lakh*
167,Maruti,Baleno,Zeta Automatic,2017,"60,000 kms",Petrol,Second Owner,chennai,5.5 Lakh*
168,Hyundai,EON,Magna Plus,2016,"30,000 kms",Petrol,First Owner,chennai,3.35 Lakh*
169,Mahindra,XUV500,2011-2015 W8 FWD,2015,"54,500 kms",Diesel,First Owner,chennai,9.5 Lakh*
170,Hyundai,i10,Era,2008,"78,000 kms",Petrol,Second Owner,chennai,2.25 Lakh*
171,Honda,City,i-VTEC V,2018,"15,000 kms",Petrol,First Owner,chennai,9.5 Lakh*
172,Toyota,Etios,Liva GD,2013,"44,000 kms",Diesel,First Owner,chennai,4.85 Lakh*
173,Maruti,Swift,Dzire LDI,2019,"70,000 kms",Diesel,Second Owner,chennai,4.5 Lakh*
174,Mercedes-Benz,C-Class,Progressive C 220d,2020,"12,000 kms",Diesel,First Owner,chennai,45 Lakh*
175,Hyundai,Elantra,CRDi SX,2015,"23,000 kms",Diesel,First Owner,chennai,10.5 Lakh*
176,Maruti,Wagon,R VXI,2020,"16,000 kms",Petrol,First Owner,chennai,5.2 Lakh*
177,Tata,Nano,Twist XT,2014,"53,103 kms",Petrol,First Owner,chennai,1.6 Lakh*
178,Fiat,Linea,T Jet Active,2014,"52,000 kms",Petrol,Second Owner,chennai,3.6 Lakh*
179,Hyundai,Verna,SX CRDi AT,2013,"58,000 kms",Diesel,First Owner,chennai,6.7 Lakh*
180,Volkswagen,Vento,1.5 TDI Highline AT,2016,"45,000 kms",Diesel,First Owner,chennai,9 Lakh*
181,Hyundai,Santro,Xing XG,2004,"90,000 kms",Petrol,Third Owner,chennai,1.25 Lakh*
182,Maruti,Esteem,Lxi - BSIII,2007,"70,000 kms",Petrol,Second Owner,chennai,1.59 Lakh*
183,Toyota,Corolla,Altis Diesel D4DJ,2011,"1,12,800 kms",Diesel,First Owner,chennai,5.5 Lakh*
184,Honda,Jazz,1.2 VX i VTEC,2016,"62,576 kms",Petrol,First Owner,chennai,5.75 Lakh*
185,Hyundai,Santro,Xing XP,2003,"82,000 kms",Petrol,Second Owner,chennai,"99,000*"
186,Mahindra,Renault,Logan 1.4 GLX Petrol,2008,"60,000 kms",Petrol,Third Owner,chennai,1.25 Lakh*
187,Mercedes-Benz,E-Class,Exclusive E 200 BSIV,2017,"48,000 kms",Petrol,First Owner,chennai,38.5 Lakh*
188,Audi,A6,2.7 TDI,2010,"70,000 kms",Diesel,First Owner,chennai,10 Lakh*
189,Maruti,Versa,DX2 8-SEATER BSIII TWIN A/C,2005,"96,000 kms",Petrol,First Owner,chennai,1.5 Lakh*
190,Hyundai,Santro,Xing XO,2006,"58,318 kms",Petrol,First Owner,chennai,1.6 Lakh*
191,Honda,Jazz,1.2 V i VTEC,2018,"9,560 kms",Petrol,First Owner,chennai,7 Lakh*
192,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2013,"1,70,000 kms",Diesel,Second Owner,chennai,9 Lakh*
193,BMW,7,Series 740Li,2008,"1,44,000 kms",Petrol,First Owner,chennai,12 Lakh*
194,Hyundai,i20,2015-2017 Sportz 1.2,2014,"60,000 kms",Petrol,First Owner,chennai,4.95 Lakh*
195,Ford,Ecosport,1.5 DV5 MT Trend,2013,"80,000 kms",Diesel,First Owner,chennai,4.5 Lakh*
196,Honda,City,1.3 EXI,2000,"1,20,000 kms",Petrol,Third Owner,chennai,1.55 Lakh*
197,Chevrolet,Enjoy,1.3 TCDi LS 8,2016,"1,64,000 kms",Diesel,Second Owner,chennai,3.9 Lakh*
198,Honda,City,i VTEC CVT VX,2015,"25,000 kms",Petrol,First Owner,chennai,7.25 Lakh*
199,Maruti,Vitara,Brezza VDi,2017,"83,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
200,Maruti,Swift,VXI Optional,2015,"41,911 kms",Petrol,First Owner,chennai,5.3 Lakh*
201,Volkswagen,Vento,1.5 TDI Highline,2014,"1,30,654 kms",Diesel,First Owner,chennai,4.65 Lakh*
202,Hyundai,i20,Asta (o) 1.4 CRDi (Diesel),2016,"55,001 kms",Diesel,First Owner,chennai,6.1 Lakh*
203,Maruti,Swift,Dzire VXi AT,2016,"32,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
204,Renault,Triber,RXT,2020,"5,000 kms",Petrol,First Owner,chennai,7.35 Lakh*
205,Ford,EcoSport,1.5 Ti VCT AT Titanium BSIV,2017,"73,000 kms",Petrol,First Owner,chennai,6.75 Lakh*
206,Hyundai,Getz,GLS ABS,2006,"1,20,000 kms",Petrol,Second Owner,chennai,1.35 Lakh*
207,Maruti,Celerio,ZXI AMT Optional,2019,"22,000 kms",Petrol,First Owner,chennai,5.25 Lakh*
208,Mahindra,XUV500,W11 Option BSIV,2019,"31,800 kms",Diesel,First Owner,chennai,17.9 Lakh*
209,Honda,City,i DTec V,2016,"56,000 kms",Diesel,First Owner,chennai,7.85 Lakh*
210,Maruti,Wagon,R AMT VXI,2017,"28,809 kms",Petrol,First Owner,chennai,4.7 Lakh*
211,Mahindra,Quanto,C8,2012,"47,000 kms",Diesel,First Owner,chennai,4.3 Lakh*
212,Honda,Jazz,1.5 VX i DTEC,2015,"57,002 kms",Diesel,Second Owner,chennai,5.5 Lakh*
213,Maruti,Baleno,LXI,2006,"59,600 kms",Petrol,Third Owner,chennai,1.4 Lakh*
214,Nissan,Micra,Diesel XV,2012,"91,546 kms",Diesel,First Owner,chennai,2.6 Lakh*
