,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
215,Maruti,Alto,K10 2010-2014 VXI,2011,"42,000 kms",Petrol,Second Owner,chennai,2.25 Lakh*
216,Maruti,Alto,K10 LXI,2012,"44,423 kms",Petrol,First Owner,chennai,2.25 Lakh*
217,Maruti,A,Star AT VXI,2011,"66,624 kms",Petrol,Second Owner,chennai,2.3 Lakh*
218,Maruti,Celerio,ZDi,2016,"92,813 kms",Diesel,First Owner,chennai,3.6 Lakh*
219,Maruti,Swift,1.3 LXI,2005,"50,000 kms",Petrol,Second Owner,chennai,1.8 Lakh*
220,Honda,Civic,VX,2019,"4,650 kms",Petrol,First Owner,chennai,17.5 Lakh*
221,Mahindra,TUV,300 T8,2016,"47,000 kms",Diesel,First Owner,chennai,7.85 Lakh*
222,Hyundai,Xcent,2016-2017 VTVT Plus ABS,2014,"2,400 kms",Petrol,First Owner,chennai,4.65 Lakh*
223,Hyundai,Grand,i10 CRDi Magna,2016,"38,000 kms",Diesel,First Owner,chennai,5.25 Lakh*
224,Toyota,Etios,G,2011,"57,000 kms",Petrol,First Owner,chennai,4.3 Lakh*
225,Volkswagen,Vento,Diesel Highline,2012,"49,000 kms",Diesel,First Owner,chennai,5.65 Lakh*
226,Honda,Amaze,VX i-Vtech,2015,"43,000 kms",Petrol,First Owner,chennai,5.35 Lakh*
227,Hyundai,EON,Era Plus,2013,"49,000 kms",Petrol,Second Owner,chennai,2.7 Lakh*
228,Mahindra,TUV,300 T8 AMT,2018,"51,000 kms",Diesel,First Owner,chennai,9.5 Lakh*
229,Hyundai,i20,Active S Petrol,2017,"34,000 kms",Petrol,First Owner,chennai,6.85 Lakh*
230,Honda,Civic,1.8 S MT,2007,"1,00,000 kms",Petrol,Third Owner,chennai,1.6 Lakh*
231,Toyota,Corolla,Altis 1.8 VL AT,2010,"1,00,000 kms",Petrol,First Owner,chennai,4.6 Lakh*
232,Mahindra,KUV,100 mFALCON D75 K8,2016,"22,000 kms",Diesel,First Owner,chennai,4.9 Lakh*
233,Hyundai,i20,Magna 1.4 CRDi,2011,"53,595 kms",Diesel,First Owner,chennai,3.6 Lakh*
234,Hyundai,Verna,VTVT 1.6 SX,2018,"35,000 kms",Petrol,First Owner,chennai,8.75 Lakh*
235,Hyundai,Santro,GLS II - Euro II,2000,"56,000 kms",Petrol,Third Owner,chennai,"99,000*"
236,Mahindra,TUV,300 T8 AMT,2016,"66,000 kms",Diesel,First Owner,chennai,7.95 Lakh*
237,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"63,523 kms",Diesel,First Owner,chennai,18.3 Lakh*
238,Honda,BRV,i-VTEC VX MT,2016,"7,000 kms",Petrol,First Owner,chennai,7.5 Lakh*
239,Toyota,Innova,2.5 V Diesel 8-seater,2010,"1,70,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
240,Hyundai,Grand,i10 1.2 Kappa Asta,2013,"53,515 kms",Petrol,First Owner,chennai,3.75 Lakh*
241,Mahindra,TUV,300 P4,2018,"33,999 kms",Diesel,First Owner,chennai,9.9 Lakh*
242,Volkswagen,Polo,1.2 MPI Comfortline,2018,"70,000 kms",Petrol,First Owner,chennai,5.95 Lakh*
243,Hyundai,i20,1.2 Era,2010,"60,000 kms",Petrol,Third Owner,chennai,3.1 Lakh*
244,Hyundai,Santro,L2,1999,"80,000 kms",Petrol,Third Owner,chennai,"55,000*"
245,BMW,5,Series 520d,2010,"90,000 kms",Diesel,Third Owner,chennai,7.5 Lakh*
246,Hyundai,Santro,Xing GLS,2008,"90,000 kms",Petrol,Second Owner,chennai,1.6 Lakh*
247,Chevrolet,Aveo,U-VA 1.2 LS,2007,"90,000 kms",Petrol,Third Owner,chennai,1.8 Lakh*
248,Maruti,Wagon,R LXI,2005,"1,20,000 kms",Petrol,Second Owner,chennai,1.26 Lakh*
249,Maruti,800,DX,2003,"80,000 kms",Petrol,Third Owner,chennai,"75,000*"
250,Maruti,Eeco,7 Seater Standard BSIV,2012,"70,000 kms",Petrol,First Owner,chennai,2.1 Lakh*
251,Ford,Fiesta,Titanium 1.5 TDCi,2013,"55,000 kms",Diesel,First Owner,chennai,4.6 Lakh*
252,Porsche,Macan,S Diesel,2016,"80,000 kms",Diesel,Second Owner,chennai,50 Lakh*
253,Honda,City,2017-2020 GXi,2008,"1,00,000 kms",Petrol,Second Owner,chennai,2.8 Lakh*
254,Mahindra,NuvoSport,N8,2016,"62,900 kms",Diesel,First Owner,chennai,6.5 Lakh*
255,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"48,000 kms",Petrol,First Owner,chennai,10.8 Lakh*
256,Honda,City,S,2012,"45,000 kms",Petrol,Second Owner,chennai,4.65 Lakh*
257,Maruti,Baleno,Delta,2018,"13,980 kms",Petrol,First Owner,chennai,6.5 Lakh*
258,Ford,Fiesta,1.4 SXi TDCi,2008,"1,15,800 kms",Diesel,Second Owner,chennai,2.1 Lakh*
259,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"18,000 kms",Diesel,First Owner,chennai,27 Lakh*
260,Ford,Fiesta,1.4 Duratorq EXI,2014,"1,18,054 kms",Diesel,Second Owner,chennai,2.8 Lakh*
261,Ford,Fiesta,1.4 Duratorq ZXI,2012,"98,447 kms",Diesel,First Owner,chennai,2.7 Lakh*
262,Hyundai,Creta,1.6 CRDi SX Plus,2017,"66,000 kms",Diesel,First Owner,chennai,11.5 Lakh*
263,Maruti,Celerio,ZXI,2015,"49,291 kms",Petrol,First Owner,chennai,4 Lakh*
264,Audi,A3,40 TFSI Premium Plus,2018,"48,000 kms",Petrol,First Owner,chennai,23 Lakh*
265,Volkswagen,Polo,GT TSI,2017,"18,000 kms",Petrol,First Owner,chennai,8.25 Lakh*
266,Chevrolet,Spark,1.0 LS,2008,"1,24,365 kms",Petrol,Second Owner,chennai,1.2 Lakh*
267,Hyundai,i10,Magna 1.1 iTech SE,2008,"69,931 kms",Petrol,Second Owner,chennai,2 Lakh*
268,Ford,Figo,Diesel EXI,2012,"95,076 kms",Diesel,First Owner,chennai,2.5 Lakh*
269,Maruti,Wagon,R VXI 1.2,2015,"78,079 kms",Petrol,First Owner,chennai,3.6 Lakh*
270,Maruti,Swift,1.3 VXi,2006,"80,000 kms",Petrol,Third Owner,chennai,1.9 Lakh*
271,Ford,Figo,Diesel ZXI,2013,"72,000 kms",Diesel,First Owner,chennai,3.2 Lakh*
272,Hyundai,i10,Asta,2011,"40,000 kms",Petrol,Second Owner,chennai,2.8 Lakh*
273,Maruti,Wagon,R VXI BS IV,2013,"30,000 kms",Petrol,First Owner,chennai,3.3 Lakh*
274,Tata,Nano,LX,2012,"19,000 kms",Petrol,First Owner,chennai,1.25 Lakh*
275,Maruti,Swift,VDI,2012,"1,20,000 kms",Diesel,First Owner,chennai,3.75 Lakh*
276,Mahindra,XUV500,W10 AWD,2016,"85,000 kms",Diesel,Second Owner,chennai,11.5 Lakh*
277,Audi,Q5,2.0 TDI,2012,"75,001 kms",Diesel,Second Owner,chennai,13.5 Lakh*
278,Hyundai,Getz,1.1 GVS,2009,"62,208 kms",Petrol,First Owner,chennai,1.75 Lakh*
279,Volkswagen,Ameo,1.2 MPI Comfortline,2017,"10,000 kms",Petrol,First Owner,chennai,5.25 Lakh*
280,Hyundai,Santro,Xing XO,2006,"70,000 kms",Petrol,Second Owner,chennai,1.4 Lakh*
281,Maruti,Swift,VXI,2020,"26,772 kms",Petrol,First Owner,chennai,5.98 Lakh*
282,Honda,City,i VTEC CVT VX,2016,"35,000 kms",Petrol,First Owner,chennai,8.75 Lakh*
283,Maruti,Swift,Dzire LXI,2014,"35,200 kms",Petrol,First Owner,chennai,4.55 Lakh*
284,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"59,000 kms",Diesel,Second Owner,chennai,21 Lakh*
285,Volkswagen,Polo,1.2 MPI Comfortline,2016,"60,000 kms",Petrol,First Owner,chennai,5.5 Lakh*
286,Mahindra,Scorpio,VLX 2WD BSIV,2011,"1,10,000 kms",Diesel,First Owner,chennai,6.6 Lakh*
287,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2008,"1,68,370 kms",Diesel,Second Owner,chennai,7.12 Lakh*
288,Nissan,Sunny,XV,2013,"1,35,000 kms",Petrol,First Owner,chennai,4.25 Lakh*
289,Maruti,Alto,K10 2010-2014 VXI,2013,"20,000 kms",Petrol,First Owner,chennai,2.95 Lakh*
290,Hyundai,Creta,1.6 SX Automatic Diesel,2015,"84,000 kms",Diesel,First Owner,chennai,9.2 Lakh*
291,Hyundai,EON,Era Plus,2013,"40,000 kms",Petrol,First Owner,chennai,2.9 Lakh*
292,Toyota,Yaris,G,2018,"18,006 kms",Petrol,First Owner,chennai,9.3 Lakh*
293,Maruti,Omni,MPI STD BSIV,2018,"20,000 kms",Petrol,First Owner,chennai,3.4 Lakh*
294,Maruti,Swift,ZDI BSIV,2015,"40,000 kms",Diesel,First Owner,chennai,5.75 Lakh*
295,Toyota,Corolla,Altis 1.8 J,2009,"44,000 kms",Petrol,First Owner,chennai,4.15 Lakh*
296,Volkswagen,Jetta,2.0L TDI Highline,2015,"50,000 kms",Diesel,Fourth & Above Owner,chennai,6.25 Lakh*
297,Maruti,Baleno,Delta 1.2,2017,"70,000 kms",Petrol,First Owner,chennai,5.5 Lakh*
298,Ford,Endeavour,3.2 Titanium AT 4X4,2017,"91,000 kms",Diesel,First Owner,chennai,24 Lakh*
299,Ford,Figo,1.5D Trend MT,2016,"60,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
300,Hyundai,i10,Era,2013,"30,000 kms",Petrol,Third Owner,chennai,2.85 Lakh*
301,Renault,KWID,RXT,2015,"88,438 kms",Petrol,First Owner,chennai,2.9 Lakh*
302,Mercedes-Benz,GLA,Class 200 Sport,2019,"4,000 kms",Petrol,First Owner,chennai,31.75 Lakh*
303,Volkswagen,Polo,1.2 MPI Comfortline,2016,"60,000 kms",Petrol,First Owner,chennai,5.5 Lakh*
304,Hyundai,i10,Sportz AT,2011,"50,000 kms",Petrol,Third Owner,chennai,2.75 Lakh*
305,Maruti,Swift,VXI,2020,"26,772 kms",Petrol,First Owner,chennai,5.98 Lakh*
306,Volkswagen,Ameo,1.2 MPI Comfortline,2017,"10,000 kms",Petrol,First Owner,chennai,5.25 Lakh*
307,Skoda,Fabia,1.4 TDI Classic,2010,"1,51,613 kms",Diesel,First Owner,chennai,2.2 Lakh*
308,Ford,Fiesta,Classic 1.4 Duratorq CLXI,2012,"1,20,000 kms",Diesel,Second Owner,chennai,2.7 Lakh*
309,Ford,Endeavour,3.2 Titanium AT 4X4,2016,"69,000 kms",Diesel,Second Owner,chennai,24 Lakh*
310,Tata,Indica,Vista Quadrajet LX,2011,"90,000 kms",Diesel,First Owner,chennai,2.75 Lakh*
311,Hyundai,Grand,i10 Sportz,2016,"70,000 kms",Petrol,Second Owner,chennai,4.26 Lakh*
312,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT BSIV,2017,"80,000 kms",Diesel,First Owner,chennai,18.5 Lakh*
313,Chevrolet,Enjoy,Petrol LS 8 Seater,2013,"70,000 kms",Petrol,First Owner,chennai,4 Lakh*
314,Toyota,Corolla,H4,2005,"77,000 kms",Petrol,Second Owner,chennai,3 Lakh*
315,Ford,Aspire,1.5 TDCi Titanium Plus,2017,"25,000 kms",Diesel,First Owner,chennai,7.25 Lakh*
316,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2017,"42,500 kms",Diesel,Second Owner,chennai,7 Lakh*
317,Hyundai,Accent,Executive LPG,2010,"1,25,000 kms",LPG,Second Owner,chennai,2.1 Lakh*
318,Hyundai,Grand,i10 AT Asta,2016,"25,000 kms",Petrol,First Owner,chennai,5 Lakh*
319,Hyundai,Santro,GLS I - Euro I,2008,"78,848 kms",Petrol,First Owner,chennai,1.75 Lakh*
320,Mercedes-Benz,B,Class B180 Sports,2014,"90,000 kms",Petrol,First Owner,chennai,11 Lakh*
321,Mahindra,Xylo,H8 ABS with Airbags,2019,"50,000 kms",Diesel,First Owner,chennai,8 Lakh*
322,Toyota,Camry,M/t,2006,"1,16,438 kms",Petrol,Third Owner,chennai,3.5 Lakh*
323,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"80,000 kms",Diesel,First Owner,chennai,18 Lakh*
324,Maruti,Swift,VDI,2012,"1,14,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
325,Hyundai,EON,1.0 Era Plus,2018,"63,500 kms",Petrol,First Owner,chennai,3.5 Lakh*
326,Mercedes-Benz,C-Class,Progressive C 220d,2019,"30,000 kms",Diesel,First Owner,chennai,39 Lakh*
327,Toyota,Etios,G,2015,"80,000 kms",Petrol,First Owner,chennai,4.25 Lakh*
328,Ford,Fiesta,1.4 SXi TDCi ABS,2008,"92,000 kms",Diesel,Third Owner,chennai,1.65 Lakh*
329,Ford,Fiesta,Diesel Titanium Plus,2013,"69,200 kms",Diesel,Second Owner,chennai,4.35 Lakh*
330,Volkswagen,Polo,Diesel Highline 1.2L,2012,"1,24,952 kms",Diesel,First Owner,chennai,3.5 Lakh*
331,Ford,EcoSport,Sports Diesel,2020,"11,834 kms",Diesel,First Owner,chennai,12.75 Lakh*
332,Maruti,Swift,Dzire ZXI,2015,"45,200 kms",Petrol,First Owner,chennai,5.1 Lakh*
333,Fiat,Punto,1.3 Emotion,2009,"90,000 kms",Diesel,First Owner,chennai,2.3 Lakh*
334,Hyundai,i20,Asta 1.2,2018,"21,623 kms",Petrol,First Owner,chennai,7.9 Lakh*
335,Maruti,Ritz,VXI,2010,"1,13,998 kms",Petrol,Second Owner,chennai,2.1 Lakh*
336,Maruti,Eeco,5 Seater AC BSIV,2018,"12,000 kms",Petrol,First Owner,chennai,3.95 Lakh*
337,Hyundai,i20,1.2 Era,2010,"60,000 kms",Petrol,Third Owner,chennai,3.1 Lakh*
338,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2018,"29,662 kms",Diesel,First Owner,chennai,19.25 Lakh*
339,Honda,City,1.5 S MT,2010,"1,00,000 kms",Petrol,Second Owner,chennai,4.05 Lakh*
340,Mahindra,Xylo,H4 ABS,2017,"1,20,000 kms",Diesel,First Owner,chennai,7.65 Lakh*
341,Volvo,S90,D4 Inscription,2017,"31,000 kms",Diesel,First Owner,chennai,38.5 Lakh*
342,BMW,5,Series 520d,2010,"90,000 kms",Diesel,Third Owner,chennai,7.5 Lakh*
343,Hyundai,i20,Sportz Option 1.2,2016,"30,000 kms",Petrol,Second Owner,chennai,5.55 Lakh*
344,Maruti,Swift,Dzire VDI,2017,"34,000 kms",Diesel,First Owner,chennai,6.5 Lakh*
345,Honda,Amaze,VX i-Vtech,2015,"65,820 kms",Petrol,First Owner,chennai,5.2 Lakh*
346,Hyundai,Grand,i10 Asta Option,2017,"50,000 kms",Petrol,First Owner,chennai,5.2 Lakh*
347,Mercedes-Benz,C-Class,Progressive C 220d,2019,"30,000 kms",Diesel,First Owner,chennai,39 Lakh*
348,Tata,Manza,Aura Quadrajet BS IV,2012,"82,127 kms",Diesel,First Owner,chennai,2.2 Lakh*
349,Volkswagen,Vento,1.6 Highline Plus,2018,"31,000 kms",Petrol,First Owner,chennai,9.5 Lakh*
350,Toyota,Innova,2.5 V Diesel 8-seater,2008,"1,70,000 kms",Diesel,First Owner,chennai,7.45 Lakh*
351,Hyundai,Verna,VTVT 1.6 SX,2018,"26,000 kms",Petrol,First Owner,chennai,8.75 Lakh*
352,Mahindra,Scorpio,VLX 2WD AIRBAG AT BSIV,2013,"1,50,000 kms",Diesel,Second Owner,chennai,6.6 Lakh*
353,Maruti,Omni,5 Seater,2006,"70,000 kms",Petrol,Second Owner,chennai,1.1 Lakh*
354,BMW,5,Series 520d Sedan,2012,"85,000 kms",Diesel,First Owner,chennai,15.5 Lakh*
355,Hyundai,i20,Diesel Asta Option,2017,"80,000 kms",Diesel,Second Owner,chennai,5.6 Lakh*
356,Maruti,Swift,Dzire Tour LXI,2015,"1,20,000 kms",Petrol,Second Owner,chennai,2.7 Lakh*
357,Skoda,Superb,2.8 V6 AT,2011,"1,28,000 kms",Petrol,First Owner,chennai,6.5 Lakh*
358,BMW,X6,xDrive30d,2012,"1,10,000 kms",Diesel,Second Owner,chennai,25 Lakh*
359,Maruti,S-Presso,VXI Plus,2020,"4,000 kms",Petrol,First Owner,chennai,4.75 Lakh*
360,Maruti,Swift,Dzire VXI,2013,"66,500 kms",Petrol,First Owner,chennai,4.75 Lakh*
361,Maruti,Eeco,7 Seater Standard BSIV,2013,"32,000 kms",Petrol,First Owner,chennai,3.5 Lakh*
362,Honda,Jazz,1.2 V i VTEC,2015,"85,910 kms",Petrol,First Owner,chennai,5.1 Lakh*
363,Maruti,Swift,Dzire VDI,2015,"1,20,000 kms",Diesel,First Owner,chennai,6.2 Lakh*
364,Honda,City,i DTEC VX,2015,"74,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
365,Maruti,A,Star Lxi,2010,"53,665 kms",Petrol,First Owner,chennai,2.3 Lakh*
366,Hyundai,Xcent,1.2 Kappa SX,2015,"76,000 kms",Petrol,First Owner,chennai,4.25 Lakh*
367,Mahindra,Marazzo,M8 8Str,2020,"14,000 kms",Diesel,First Owner,chennai,14.75 Lakh*
368,Renault,KWID,1.0 RXT Optional,2017,"51,973 kms",Petrol,First Owner,chennai,3.75 Lakh*
369,Hyundai,Creta,1.6 CRDi SX,2016,"57,900 kms",Diesel,First Owner,chennai,9.75 Lakh*
370,Mahindra,XUV500,W10 AWD,2016,"85,000 kms",Diesel,Second Owner,chennai,11.5 Lakh*
371,Maruti,Swift,LDI,2012,"66,973 kms",Diesel,First Owner,chennai,3.85 Lakh*
372,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"48,000 kms",Petrol,First Owner,chennai,10.8 Lakh*
373,Volkswagen,Polo,GT TSI,2017,"18,000 kms",Petrol,First Owner,chennai,8.25 Lakh*
374,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2018,"30,000 kms",Petrol,First Owner,chennai,9.75 Lakh*
375,BMW,3,Series 320d Prestige,2015,"85,000 kms",Diesel,Second Owner,chennai,15.9 Lakh*
376,BMW,7,Series Signature 730Ld,2015,"26,000 kms",Diesel,First Owner,chennai,39.9 Lakh*
377,Maruti,Celerio,ZXI,2015,"49,291 kms",Petrol,First Owner,chennai,4 Lakh*
378,Maruti,Ritz,VDI (ABS) BS IV,2010,"1,33,864 kms",Diesel,First Owner,chennai,2.4 Lakh*
379,Maruti,Eeco,5 Seater AC BSIV,2014,"64,000 kms",Petrol,First Owner,chennai,3.65 Lakh*
380,Toyota,Qualis,FS F3,2004,"2,02,000 kms",Diesel,Second Owner,chennai,2.6 Lakh*
381,Toyota,Innova,2.5 Z Diesel 7 Seater,2015,"1,40,000 kms",Diesel,First Owner,chennai,13.5 Lakh*
382,Mahindra,TUV,300 T8 AMT,2016,"38,000 kms",Diesel,First Owner,chennai,8.75 Lakh*
383,Volkswagen,Vento,1.2 TSI Highline Plus AT,2018,"32,900 kms",Petrol,First Owner,chennai,9.5 Lakh*
384,Maruti,Wagon,R VXI AMT,2018,"71,250 kms",Petrol,First Owner,chennai,4.5 Lakh*
385,Mahindra,XUV500,W10 2WD,2015,"42,000 kms",Diesel,First Owner,chennai,11.8 Lakh*
386,Hyundai,Santro,Xing GLS,2012,"6,53,00 kms",Petrol,First Owner,chennai,2.35 Lakh*
387,Mahindra,Bolero,Sports,2006,"1,40,000 kms",Diesel,Third Owner,chennai,2.5 Lakh*
388,Volkswagen,Ameo,1.5 TDI Highline AT 16 Alloy,2017,"31,492 kms",Diesel,First Owner,chennai,6.75 Lakh*
389,Hyundai,Getz,1.1 GVS,2009,"62,208 kms",Petrol,First Owner,chennai,1.75 Lakh*
390,Maruti,Swift,Dzire ZXI,2012,"38,000 kms",Petrol,Second Owner,chennai,4.85 Lakh*
391,Maruti,800,AC BSII,2003,"63,000 kms",Petrol,Second Owner,chennai,"82,000*"
392,Honda,City,1.3 DX,2002,"1,43,000 kms",Petrol,Second Owner,chennai,1.2 Lakh*
393,Hyundai,i20,2015-2017 Magna 1.2,2017,"16,000 kms",Petrol,First Owner,chennai,5.95 Lakh*
394,Hyundai,i10,Sportz AT,2012,"65,000 kms",Petrol,Second Owner,chennai,3.25 Lakh*
395,Maruti,Alto,LXi,2007,"54,100 kms",Petrol,Second Owner,chennai,1.5 Lakh*
396,Nissan,Micra,Active XV Petrol,2018,"45,014 kms",Petrol,First Owner,chennai,4.5 Lakh*
397,Mahindra,Scorpio,VLX 2WD BSIV,2011,"1,10,000 kms",Diesel,First Owner,chennai,6.6 Lakh*
398,Maruti,Eeco,5 Seater AC,2016,"45,000 kms",Petrol,First Owner,chennai,3.85 Lakh*
399,Ford,EcoSport,1.5 Petrol Titanium AT,2018,"19,999 kms",Petrol,First Owner,chennai,9.9 Lakh*
400,Mahindra,TUV,300 T10 Dual Tone,2017,"42,900 kms",Diesel,First Owner,chennai,9.75 Lakh*
401,Ford,EcoSport,Titanium Plus AT,2018,"35,100 kms",Petrol,First Owner,chennai,9.25 Lakh*
402,Mahindra,NuvoSport,N8,2016,"62,900 kms",Diesel,First Owner,chennai,6.5 Lakh*
403,Hyundai,EON,1.0 Era Plus,2018,"63,500 kms",Petrol,First Owner,chennai,3.5 Lakh*
404,Ford,Fiesta,Classic 1.4 Duratorq LXI,2011,"1,20,000 kms",Diesel,Second Owner,chennai,3 Lakh*
405,Volkswagen,Vento,Diesel Highline,2012,"44,000 kms",Diesel,First Owner,chennai,5.25 Lakh*
406,Honda,Jazz,1.2 VX i VTEC,2016,"23,870 kms",Petrol,First Owner,chennai,6.2 Lakh*
407,Hyundai,Santro,GLS I - Euro I,2008,"78,848 kms",Petrol,First Owner,chennai,1.75 Lakh*
408,Honda,WR-V,i-VTEC VX,2018,"17,000 kms",Petrol,First Owner,chennai,8.75 Lakh*
409,Maruti,Alto,LXi,2009,"70,000 kms",Petrol,First Owner,chennai,1.4 Lakh*
410,Honda,City,2017-2020 GXi,2008,"1,00,000 kms",Petrol,Second Owner,chennai,2.8 Lakh*
411,Mahindra,TUV,300 P4,2018,"33,999 kms",Diesel,First Owner,chennai,9.9 Lakh*
412,Maruti,Eeco,5 Seater AC BSIV,2018,"2,300 kms",Petrol,First Owner,chennai,4.45 Lakh*
413,Hyundai,i10,Sportz 1.2,2016,"24,613 kms",Petrol,First Owner,chennai,4.1 Lakh*
414,Maruti,Gypsy,W410 4X4,2008,"10,000 kms",Petrol,First Owner,chennai,4.5 Lakh*
415,Ford,Fiesta,1.4 Duratorq ZXI,2012,"98,447 kms",Diesel,First Owner,chennai,2.7 Lakh*
416,Honda,City,i DTec V,2016,"60,000 kms",Diesel,First Owner,chennai,8 Lakh*
417,Maruti,Alto,K10 VXI AGS,2014,"24,000 kms",Petrol,Second Owner,chennai,3 Lakh*
418,Volkswagen,Polo,2015-2019 GT TDI Sport Edition,2015,"85,000 kms",Diesel,Second Owner,chennai,5.3 Lakh*
419,Ford,Endeavour,Titanium Plus 4X4,2016,"1,10,000 kms",Diesel,First Owner,chennai,22 Lakh*
420,Toyota,Etios,Liva VX,2014,"48,100 kms",Petrol,First Owner,chennai,4.6 Lakh*
421,Hyundai,Santro,Xing GLS,2008,"90,000 kms",Petrol,Second Owner,chennai,1.6 Lakh*
422,Honda,City,i VTEC CVT SV,2016,"74,055 kms",Petrol,First Owner,chennai,6.9 Lakh*
423,Maruti,Alto,K10 VXI,2017,"16,910 kms",Petrol,First Owner,chennai,3.45 Lakh*
424,Hyundai,Grand,i10 CRDi Magna,2013,"49,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
425,Ford,Figo,Titanium Diesel,2020,"2,282 kms",Diesel,First Owner,chennai,7.3 Lakh*
426,Hyundai,Creta,1.4 CRDi S,2017,"60,000 kms",Diesel,First Owner,chennai,11 Lakh*
427,Ford,Fiesta,Titanium 1.5 TDCi,2013,"55,000 kms",Diesel,First Owner,chennai,4.6 Lakh*
428,Toyota,Innova,Crysta 2016-2020 2.4 VX MT,2017,"39,000 kms",Diesel,First Owner,chennai,19 Lakh*
429,Mercedes-Benz,GLA,Class 200 CDI SPORT,2015,"1,01,500 kms",Diesel,First Owner,chennai,18.5 Lakh*
430,Maruti,Alto,K10 LXI Optional,2016,"53,000 kms",Petrol,First Owner,chennai,3 Lakh*
